time,y,x,lat,long,date,cloudhigh,cloudlow,cloudmid,ozone,pressure,surftemp,temperature,id
63,7,17,-6.226086957,-73.73043478,3/1/2000,43.5,4.5,30.5,244,995,294.1,301.9,17-7
63,7,18,-6.226086957,-71.22608696,3/1/2000,44.5,4,30.5,248,1000,294.6,302.8,18-7
63,7,19,-6.226086957,-68.72173913,3/1/2000,46,3.5,31,246,995,294.1,302.8,19-7
63,7,20,-6.226086957,-66.2173913,3/1/2000,47,2.5,32,250,1000,294.6,302.8,20-7
63,7,21,-6.226086957,-63.71304348,3/1/2000,46.5,4,28.5,248,1000,295,302.8,21-7
63,7,22,-6.226086957,-61.20869565,3/1/2000,46.5,4,28.5,248,1000,294.6,302.8,22-7
63,7,23,-6.226086957,-58.70434783,3/1/2000,46.5,3.5,31,252,1000,293.6,302.3,23-7
63,7,24,-6.226086957,-56.2,3/1/2000,44.5,4,30.5,254,1000,294.1,302.3,24-7
63,8,1,-3.730434783,-113.8,3/1/2000,13,30,25.5,250,1000,297.8,301,8-Jan
63,8,2,-3.730434783,-111.2956522,3/1/2000,15,27.5,23,250,1000,298.3,300.5,8-Feb
63,8,3,-3.730434783,-108.7913043,3/1/2000,17,25,21,250,1000,297.8,301,8-Mar
63,8,4,-3.730434783,-106.2869565,3/1/2000,16.5,25,23.5,248,1000,297.8,301.4,8-Apr
63,8,5,-3.730434783,-103.7826087,3/1/2000,17.5,24,28,250,1000,298.7,301,8-May
63,8,6,-3.730434783,-101.2782609,3/1/2000,21,22,26.5,248,1000,297.8,301.4,8-Jun
63,8,7,-3.730434783,-98.77391304,3/1/2000,22.5,21.5,24.5,248,1000,298.3,301.4,8-Jul
63,8,8,-3.730434783,-96.26956522,3/1/2000,21.5,22,27.5,248,1000,297.8,301.4,8-Aug
63,8,9,-3.730434783,-93.76521739,3/1/2000,13,25,27,250,1000,299.2,301,8-Sep
63,8,10,-3.730434783,-91.26086957,3/1/2000,13.5,21.5,27,248,1000,299.2,301.4,8-Oct
63,8,11,-3.730434783,-88.75652174,3/1/2000,13.5,24.5,26,248,1000,298.7,301.9,8-Nov
63,8,12,-3.730434783,-86.25217391,3/1/2000,9,24,20,248,1000,298.7,301.4,8-Dec
63,8,13,-3.730434783,-83.74782609,3/1/2000,7,17.5,24.5,248,1000,296.5,301,13-8
63,8,14,-3.730434783,-81.24347826,3/1/2000,15,14,34.5,246,1000,295,301.4,14-8
63,8,15,-3.730434783,-78.73913043,3/1/2000,43.5,1.5,32,246,960,285.8,292.7,15-8
63,8,16,-3.730434783,-76.23478261,3/1/2000,46.5,3.5,28,248,1000,293.2,302.3,16-8
63,8,17,-3.730434783,-73.73043478,3/1/2000,45.5,4.5,29,246,1000,295.5,303.2,17-8
63,8,18,-3.730434783,-71.22608696,3/1/2000,43.5,4,32.5,246,1000,295,303.2,18-8
63,8,19,-3.730434783,-68.72173913,3/1/2000,43,5,31,246,1000,296.9,303.2,19-8
63,8,20,-3.730434783,-66.2173913,3/1/2000,45,4,31.5,246,1000,296,302.8,20-8
63,8,21,-3.730434783,-63.71304348,3/1/2000,44.5,4,32.5,246,1000,296,303.2,21-8
63,8,22,-3.730434783,-61.20869565,3/1/2000,48.5,3.5,29.5,248,1000,294.6,302.3,22-8
63,8,23,-3.730434783,-58.70434783,3/1/2000,49,4.5,29.5,250,1000,294.6,301.9,23-8
63,8,24,-3.730434783,-56.2,3/1/2000,43.5,4.5,31.5,252,1000,295,302.3,24-8
63,9,1,-1.234782609,-113.8,3/1/2000,3.5,22,20.5,254,1000,297.8,300.5,9-Jan
63,9,2,-1.234782609,-111.2956522,3/1/2000,4,23.5,21.5,252,1000,297.8,301,9-Feb
63,9,3,-1.234782609,-108.7913043,3/1/2000,7,24,20.5,254,1000,297.8,301,9-Mar
63,9,4,-1.234782609,-106.2869565,3/1/2000,8,24.5,22,250,1000,298.3,301.4,9-Apr
63,9,5,-1.234782609,-103.7826087,3/1/2000,11.5,23,23.5,252,1000,298.3,301.4,9-May
63,9,6,-1.234782609,-101.2782609,3/1/2000,16,23.5,24,248,1000,298.7,301.4,9-Jun
63,9,7,-1.234782609,-98.77391304,3/1/2000,16,22,21.5,250,1000,298.7,301.4,9-Jul
63,9,8,-1.234782609,-96.26956522,3/1/2000,10,23.5,18.5,250,1000,299.2,301.4,9-Aug
63,9,9,-1.234782609,-93.76521739,3/1/2000,3.5,16,12.5,252,1000,299.2,301,9-Sep
63,9,10,-1.234782609,-91.26086957,3/1/2000,4,17,11.5,252,1000,297.8,301.4,9-Oct
63,9,11,-1.234782609,-88.75652174,3/1/2000,5.5,19,12.5,252,1000,298.3,301.4,9-Nov
63,9,12,-1.234782609,-86.25217391,3/1/2000,5,17.5,15.5,252,1000,297.8,301.4,9-Dec
63,9,13,-1.234782609,-83.74782609,3/1/2000,6,16.5,21,252,1000,296.5,301,13-9
63,9,14,-1.234782609,-81.24347826,3/1/2000,14.5,13.5,33,248,1000,294.6,301,14-9
63,9,15,-1.234782609,-78.73913043,3/1/2000,35.5,2.5,36,246,965,286.3,291.2,15-9
63,9,16,-1.234782609,-76.23478261,3/1/2000,39,4.5,33.5,248,1000,293.6,301.4,16-9
63,9,17,-1.234782609,-73.73043478,3/1/2000,45,5,30.5,248,1000,294.6,302.3,17-9
63,9,18,-1.234782609,-71.22608696,3/1/2000,44.5,5,30.5,248,1000,294.1,302.3,18-9
63,9,19,-1.234782609,-68.72173913,3/1/2000,44,5,29,250,1000,295.5,304,19-9
63,9,20,-1.234782609,-66.2173913,3/1/2000,40,7,29,246,1000,298.3,303.2,20-9
63,9,21,-1.234782609,-63.71304348,3/1/2000,37.5,6,34.5,248,1000,296,302.8,21-9
63,9,22,-1.234782609,-61.20869565,3/1/2000,48.5,4,30.5,250,1000,296,303.2,22-9
63,9,23,-1.234782609,-58.70434783,3/1/2000,50,3.5,28.5,248,1000,295.5,303.2,23-9
63,9,24,-1.234782609,-56.2,3/1/2000,50.5,5,28,248,1000,294.6,301.9,24-9
63,10,1,1.260869565,-113.8,3/1/2000,1.5,14.5,9,254,1000,298.3,300.5,10-Jan
63,10,2,1.260869565,-111.2956522,3/1/2000,1,16.5,12,254,1000,297.8,300.5,10-Feb
63,10,3,1.260869565,-108.7913043,3/1/2000,2.5,18,13.5,254,1000,297.8,300.5,10-Mar
63,10,4,1.260869565,-106.2869565,3/1/2000,3.5,20.5,15.5,252,1000,297.8,301,10-Apr
63,10,5,1.260869565,-103.7826087,3/1/2000,6.5,22,16.5,252,1000,297.4,301.4,10-May
63,10,6,1.260869565,-101.2782609,3/1/2000,6,23.5,16.5,252,1000,297.8,301.4,10-Jun
63,10,7,1.260869565,-98.77391304,3/1/2000,3.5,21.5,14.5,252,1000,297.8,301.9,10-Jul
63,10,8,1.260869565,-96.26956522,3/1/2000,2.5,17,10,252,1000,298.7,301.9,10-Aug
63,10,9,1.260869565,-93.76521739,3/1/2000,1,14.5,7.5,252,1000,298.3,301.9,10-Sep
63,10,10,1.260869565,-91.26086957,3/1/2000,1.5,14,8,254,1000,298.7,301.4,10-Oct
63,10,11,1.260869565,-88.75652174,3/1/2000,1.5,15.5,9,254,1000,298.3,301,10-Nov
63,10,12,1.260869565,-86.25217391,3/1/2000,2,14.5,11.5,254,1000,296.9,301,10-Dec
63,10,13,1.260869565,-83.74782609,3/1/2000,3,15.5,15.5,254,1000,296.5,301,13-10
63,10,14,1.260869565,-81.24347826,3/1/2000,10.5,20,26,250,1000,296.5,301,14-10
63,10,15,1.260869565,-78.73913043,3/1/2000,32,5.5,33,250,990,291.2,300.5,15-10
63,10,16,1.260869565,-76.23478261,3/1/2000,35,4,36.5,250,990,291.7,300.1,16-10
63,10,17,1.260869565,-73.73043478,3/1/2000,34.5,8.5,33,250,990,296.5,301,17-10
63,10,18,1.260869565,-71.22608696,3/1/2000,38.5,7.5,31.5,254,985,295.5,300.1,18-10
63,10,19,1.260869565,-68.72173913,3/1/2000,39.5,7.5,27,252,985,295,299.6,19-10
63,10,20,1.260869565,-66.2173913,3/1/2000,30.5,9,31,252,985,296,300.1,20-10
63,10,21,1.260869565,-63.71304348,3/1/2000,27,9.5,31,252,975,295,298.3,21-10
63,10,22,1.260869565,-61.20869565,3/1/2000,30,9,33,250,995,295,301.4,22-10
63,10,23,1.260869565,-58.70434783,3/1/2000,37.5,6,32.5,248,990,293.6,299.6,23-10
63,10,24,1.260869565,-56.2,3/1/2000,38.5,5,34.5,250,995,293.2,300.1,24-10
63,11,1,3.756521739,-113.8,3/1/2000,5.5,20.5,9,256,1000,298.7,300.5,11-Jan
63,11,2,3.756521739,-111.2956522,3/1/2000,5.5,19.5,9.5,256,1000,298.7,301,11-Feb
63,11,3,3.756521739,-108.7913043,3/1/2000,3,22,11,256,1000,298.7,301,11-Mar
63,11,4,3.756521739,-106.2869565,3/1/2000,4,21,13,254,1000,298.7,301.4,11-Apr
63,11,5,3.756521739,-103.7826087,3/1/2000,4,24,15,252,1000,298.3,301.4,11-May
63,11,6,3.756521739,-101.2782609,3/1/2000,4,24.5,18,252,1000,298.3,301.9,11-Jun
63,11,7,3.756521739,-98.77391304,3/1/2000,5.5,25.5,20,252,1000,298.7,301.9,11-Jul
63,11,8,3.756521739,-96.26956522,3/1/2000,7,23.5,21.5,252,1000,299.2,301.9,11-Aug
63,11,9,3.756521739,-93.76521739,3/1/2000,9.5,22.5,20.5,250,1000,299.2,301.9,11-Sep
63,11,10,3.756521739,-91.26086957,3/1/2000,9.5,20.5,17,250,1000,299.6,301.9,11-Oct
63,11,11,3.756521739,-88.75652174,3/1/2000,9,21,14,252,1000,299.6,301.9,11-Nov
63,11,12,3.756521739,-86.25217391,3/1/2000,7.5,20.5,14,252,1000,299.2,301.9,11-Dec
63,11,13,3.756521739,-83.74782609,3/1/2000,6,20.5,15,254,1000,297.8,301.4,13-11
63,11,14,3.756521739,-81.24347826,3/1/2000,6,23.5,21.5,254,1000,296.9,300.5,14-11
63,11,15,3.756521739,-78.73913043,3/1/2000,14,20.5,29,252,1000,295.5,300.5,15-11
63,11,16,3.756521739,-76.23478261,3/1/2000,29,4.5,37,252,970,289.3,295.5,16-11
63,11,17,3.756521739,-73.73043478,3/1/2000,24,9,37.5,254,980,295,301.9,17-11
63,11,18,3.756521739,-71.22608696,3/1/2000,24,15,27.5,252,990,301,302.3,18-11
63,11,19,3.756521739,-68.72173913,3/1/2000,28.5,13.5,26.5,250,980,299.2,299.2,19-11
63,11,20,3.756521739,-66.2173913,3/1/2000,25.5,12.5,26.5,248,945,297.8,293.6,20-11
63,11,21,3.756521739,-63.71304348,3/1/2000,20,12,30.5,250,945,293.6,292.2,21-11
63,11,22,3.756521739,-61.20869565,3/1/2000,19,15,27,252,955,297.4,296.9,22-11
63,11,23,3.756521739,-58.70434783,3/1/2000,17.5,16,29,254,990,296.9,300.5,23-11
63,11,24,3.756521739,-56.2,3/1/2000,24,11.5,30.5,252,970,293.2,296.5,24-11
63,12,1,6.252173913,-113.8,3/1/2000,9,24.5,9.5,256,1000,298.7,300.5,12-Jan
63,12,2,6.252173913,-111.2956522,3/1/2000,9,26,11.5,256,1000,299.6,301,12-Feb
63,12,3,6.252173913,-108.7913043,3/1/2000,7,27,12.5,258,1000,299.6,301,12-Mar
63,12,4,6.252173913,-106.2869565,3/1/2000,5.5,27,11.5,258,1000,299.6,301,12-Apr
63,12,5,6.252173913,-103.7826087,3/1/2000,6.5,22.5,11.5,258,1000,299.2,301.4,12-May
63,12,6,6.252173913,-101.2782609,3/1/2000,5.5,24.5,12.5,258,1000,298.7,301.9,12-Jun
63,12,7,6.252173913,-98.77391304,3/1/2000,4.5,26,14.5,256,1000,299.6,301.9,12-Jul
63,12,8,6.252173913,-96.26956522,3/1/2000,4.5,22.5,14,254,1000,299.2,301.9,12-Aug
63,12,9,6.252173913,-93.76521739,3/1/2000,7,21.5,16.5,254,1000,298.7,301.9,12-Sep
63,12,10,6.252173913,-91.26086957,3/1/2000,12.5,24.5,18.5,252,1000,299.6,301.9,12-Oct
63,12,11,6.252173913,-88.75652174,3/1/2000,19,24,19,252,1000,300.5,301.9,12-Nov
63,12,12,6.252173913,-86.25217391,3/1/2000,21,22,14,250,1000,301,301.9,12-Dec
63,12,13,6.252173913,-83.74782609,3/1/2000,20.5,21,13.5,252,1000,301.9,301.9,13-12
63,12,14,6.252173913,-81.24347826,3/1/2000,12,25.5,15,254,1000,300.5,301.4,14-12
63,12,15,6.252173913,-78.73913043,3/1/2000,11.5,27,23.5,254,1000,297.8,300.5,15-12
63,12,16,6.252173913,-76.23478261,3/1/2000,24.5,6.5,31.5,252,995,293.2,301,16-12
63,12,17,6.252173913,-73.73043478,3/1/2000,24,7,34,252,990,293.2,301.4,17-12
63,12,18,6.252173913,-71.22608696,3/1/2000,15.5,13.5,32.5,254,985,297.4,301.4,18-12
63,12,19,6.252173913,-68.72173913,3/1/2000,13.5,18.5,22,254,995,304,302.8,19-12
63,12,20,6.252173913,-66.2173913,3/1/2000,14,18.5,24,254,970,301.9,297.8,20-12
63,12,21,6.252173913,-63.71304348,3/1/2000,14.5,16.5,24,254,955,295.5,294.6,21-12
63,12,22,6.252173913,-61.20869565,3/1/2000,16,16,26,256,975,294.1,296.9,22-12
63,12,23,6.252173913,-58.70434783,3/1/2000,14,16,22.5,256,1000,293.6,300.1,23-12
63,12,24,6.252173913,-56.2,3/1/2000,14,19.5,18,258,1000,296,300.1,24-12
63,13,1,8.747826087,-113.8,3/1/2000,9.5,25,8.5,260,1000,298.7,300.5,13-Jan
63,13,2,8.747826087,-111.2956522,3/1/2000,8.5,27,11,260,1000,299.2,300.5,13-Feb
63,13,3,8.747826087,-108.7913043,3/1/2000,5.5,27,10,260,1000,299.2,301,13-Mar
63,13,4,8.747826087,-106.2869565,3/1/2000,3.5,23,6.5,262,1000,298.7,301,13-Apr
63,13,5,8.747826087,-103.7826087,3/1/2000,2.5,19.5,5.5,260,1000,299.2,301,13-May
63,13,6,8.747826087,-101.2782609,3/1/2000,2,20,6,260,1000,299.6,301.4,13-Jun
63,13,7,8.747826087,-98.77391304,3/1/2000,1,18,7,260,1000,300.1,301.4,13-Jul
63,13,8,8.747826087,-96.26956522,3/1/2000,1.5,15,6.5,262,1000,299.2,301.4,13-Aug
63,13,9,8.747826087,-93.76521739,3/1/2000,2.5,17,8,262,1000,299.2,301,13-Sep
63,13,10,8.747826087,-91.26086957,3/1/2000,7.5,19,10.5,262,1000,299.6,301,13-Oct
63,13,11,8.747826087,-88.75652174,3/1/2000,7.5,19,10.5,262,1000,299.6,301,13-Nov
63,13,12,8.747826087,-86.25217391,3/1/2000,9,17.5,11,260,1000,300.1,301,13-Dec
63,13,13,8.747826087,-83.74782609,3/1/2000,12.5,17,12,258,1000,300.1,301.4,13-13
63,13,14,8.747826087,-81.24347826,3/1/2000,13.5,21,22.5,256,990,297.8,301,14-13
63,13,15,8.747826087,-78.73913043,3/1/2000,6,22.5,15.5,258,995,297.4,301.4,15-13
63,13,16,8.747826087,-76.23478261,3/1/2000,10.5,20.5,17,258,995,296,300.5,16-13
63,13,17,8.747826087,-73.73043478,3/1/2000,11,17,20.5,256,1000,297.8,301.4,17-13
63,13,18,8.747826087,-71.22608696,3/1/2000,11.5,12.5,33,254,1000,294.6,300.5,18-13
63,13,19,8.747826087,-68.72173913,3/1/2000,8,15.5,30.5,256,990,297.4,301.4,19-13
63,13,20,8.747826087,-66.2173913,3/1/2000,8,20,18,256,990,302.3,301.4,20-13
63,13,21,8.747826087,-63.71304348,3/1/2000,10,23,19.5,256,995,299.6,300.5,21-13
63,13,22,8.747826087,-61.20869565,3/1/2000,11,22.5,21,256,1000,295.5,299.6,22-13
63,13,23,8.747826087,-58.70434783,3/1/2000,10.5,25.5,17.5,258,1000,296.9,299.6,23-13
63,13,24,8.747826087,-56.2,3/1/2000,8,31.5,14,260,1000,298.3,300.1,24-13
63,14,1,11.24347826,-113.8,3/1/2000,9,26,8.5,262,1000,298.3,299.6,14-Jan
63,14,2,11.24347826,-111.2956522,3/1/2000,6.5,25,7.5,264,1000,298.7,300.1,14-Feb
63,14,3,11.24347826,-108.7913043,3/1/2000,6,21.5,9,264,1000,299.2,300.1,14-Mar
63,14,4,11.24347826,-106.2869565,3/1/2000,3.5,21.5,8,264,1000,299.2,300.1,14-Apr
63,14,5,11.24347826,-103.7826087,3/1/2000,1,18,4,264,1000,299.2,300.5,14-May
63,14,6,11.24347826,-101.2782609,3/1/2000,1,13.5,3,264,1000,300.1,300.5,14-Jun
63,14,7,11.24347826,-98.77391304,3/1/2000,0.5,12,3,264,1000,300.5,301.4,14-Jul
63,14,8,11.24347826,-96.26956522,3/1/2000,0.5,11.5,3,262,1000,300.1,301.4,14-Aug
63,14,9,11.24347826,-93.76521739,3/1/2000,1.5,14.5,6,262,1000,300.1,301,14-Sep
63,14,10,11.24347826,-91.26086957,3/1/2000,2.5,16.5,9,264,1000,299.6,301,14-Oct
63,14,11,11.24347826,-88.75652174,3/1/2000,4.5,18.5,10.5,264,1000,298.7,300.5,14-Nov
63,14,12,11.24347826,-86.25217391,3/1/2000,6.5,20,13.5,260,985,298.7,301,14-Dec
63,14,13,11.24347826,-83.74782609,3/1/2000,7.5,27.5,19,262,1000,297.4,299.6,13-14
63,14,14,11.24347826,-81.24347826,3/1/2000,4.5,28,11.5,262,1000,298.7,298.7,14-14
63,14,15,11.24347826,-78.73913043,3/1/2000,4,31.5,11.5,264,1000,298.3,299.2,15-14
63,14,16,11.24347826,-76.23478261,3/1/2000,4.5,21.5,12,262,995,298.7,300.1,16-14
63,14,17,11.24347826,-73.73043478,3/1/2000,8,24,22,262,995,297.8,299.6,17-14
63,14,18,11.24347826,-71.22608696,3/1/2000,5,23,21,260,995,297.8,299.6,18-14
63,14,19,11.24347826,-68.72173913,3/1/2000,5,25.5,22.5,260,995,297.4,298.3,19-14
63,14,20,11.24347826,-66.2173913,3/1/2000,6.5,30,18.5,262,1000,297.8,298.7,20-14
63,14,21,11.24347826,-63.71304348,3/1/2000,9.5,31,16.5,262,1000,297.8,298.7,21-14
63,14,22,11.24347826,-61.20869565,3/1/2000,10.5,32,14.5,262,1000,298.7,299.2,22-14
63,14,23,11.24347826,-58.70434783,3/1/2000,10.5,32,14.5,262,1000,298.7,299.2,23-14
63,14,24,11.24347826,-56.2,3/1/2000,7.5,35,14,262,1000,298.7,298.7,24-14
63,15,1,13.73913043,-113.8,3/1/2000,15,30.5,13,268,1000,297.4,299.2,15-Jan
63,15,2,13.73913043,-111.2956522,3/1/2000,11,27,11,266,1000,297.4,299.2,15-Feb
63,15,3,13.73913043,-108.7913043,3/1/2000,9,21.5,10,268,1000,298.3,299.6,15-Mar
63,15,4,13.73913043,-106.2869565,3/1/2000,7,19.5,9.5,268,1000,298.7,300.1,15-Apr
63,15,5,13.73913043,-103.7826087,3/1/2000,4.5,21.5,8,268,1000,299.6,300.5,15-May
63,15,6,13.73913043,-101.2782609,3/1/2000,2,14.5,5.5,266,1000,300.1,301,15-Jun
63,15,7,13.73913043,-98.77391304,3/1/2000,1.5,11.5,3.5,266,1000,300.5,301,15-Jul
63,15,8,13.73913043,-96.26956522,3/1/2000,0.5,11,2.5,268,1000,300.5,301.4,15-Aug
63,15,9,13.73913043,-93.76521739,3/1/2000,1.5,16.5,4,266,1000,300.5,301.4,15-Sep
63,15,10,13.73913043,-91.26086957,3/1/2000,4,18,9,264,1000,299.2,301.9,15-Oct
63,15,11,13.73913043,-88.75652174,3/1/2000,4,19,12,266,960,298.7,299.2,15-Nov
63,15,12,13.73913043,-86.25217391,3/1/2000,3,22,17,264,945,298.3,298.7,15-Dec
63,15,13,13.73913043,-83.74782609,3/1/2000,3.5,22.5,18,266,995,296.9,300.5,13-15
63,15,14,13.73913043,-81.24347826,3/1/2000,5,24.5,12,268,1000,298.7,298.7,14-15
63,15,15,13.73913043,-78.73913043,3/1/2000,3.5,23,8.5,268,1000,298.3,299.2,15-15
63,15,16,13.73913043,-76.23478261,3/1/2000,3.5,21,10,268,1000,297.8,298.7,16-15
63,15,17,13.73913043,-73.73043478,3/1/2000,3.5,24.5,11.5,268,1000,297.4,298.3,17-15
63,15,18,13.73913043,-71.22608696,3/1/2000,2.5,28,12,268,1000,297.8,298.3,18-15
63,15,19,13.73913043,-68.72173913,3/1/2000,2.5,33,15.5,266,1000,298.3,298.3,19-15
63,15,20,13.73913043,-66.2173913,3/1/2000,4.5,32,17,268,1000,298.3,298.3,20-15
63,15,21,13.73913043,-63.71304348,3/1/2000,7,32,15.5,268,1000,298.7,298.3,21-15
63,15,22,13.73913043,-61.20869565,3/1/2000,10,34,16.5,266,1000,298.7,298.3,22-15
63,15,23,13.73913043,-58.70434783,3/1/2000,9.5,32,16,268,1000,298.3,298.3,23-15
63,15,24,13.73913043,-56.2,3/1/2000,7.5,33.5,17.5,266,1000,297.4,297.8,24-15
63,16,1,16.23478261,-113.8,3/1/2000,13.5,37,15,272,1000,296,298.7,16-Jan
63,16,2,16.23478261,-111.2956522,3/1/2000,11,27,13.5,272,1000,296.9,298.7,16-Feb
63,16,3,16.23478261,-108.7913043,3/1/2000,10,21.5,11,270,1000,297.8,299.6,16-Mar
63,16,4,16.23478261,-106.2869565,3/1/2000,9,21,10.5,270,1000,298.3,299.6,16-Apr
63,16,5,16.23478261,-103.7826087,3/1/2000,8,19,10.5,270,1000,299.2,300.1,16-May
63,16,6,16.23478261,-101.2782609,3/1/2000,4.5,15,8.5,270,1000,299.6,301,16-Jun
63,16,7,16.23478261,-98.77391304,3/1/2000,2.5,12,7,270,960,299.2,299.6,16-Jul
63,16,8,16.23478261,-96.26956522,3/1/2000,2,15.5,6,272,965,298.7,301.4,16-Aug
63,16,9,16.23478261,-93.76521739,3/1/2000,4,14.5,10.5,270,940,297.8,298.7,16-Sep
63,16,10,16.23478261,-91.26086957,3/1/2000,5,15.5,12.5,270,990,297.4,301.4,16-Oct
63,16,11,16.23478261,-88.75652174,3/1/2000,5,15.5,12.5,270,990,297.4,301.4,16-Nov
63,16,12,16.23478261,-86.25217391,3/1/2000,4,18,10,272,995,297.8,300.5,16-Dec
63,16,13,16.23478261,-83.74782609,3/1/2000,3,20,11.5,272,1000,297.8,299.6,13-16
63,16,14,16.23478261,-81.24347826,3/1/2000,2,25,12,272,1000,298.7,299.2,14-16
63,16,15,16.23478261,-78.73913043,3/1/2000,3,23.5,10.5,270,1000,298.7,298.7,15-16
63,16,16,16.23478261,-76.23478261,3/1/2000,2,24,9,270,1000,298.3,298.3,16-16
63,16,17,16.23478261,-73.73043478,3/1/2000,2,24.5,11,272,1000,298.3,297.8,17-16
63,16,18,16.23478261,-71.22608696,3/1/2000,2.5,25.5,10,272,1000,298.3,297.8,18-16
63,16,19,16.23478261,-68.72173913,3/1/2000,2,28,10.5,272,1000,297.8,297.8,19-16
63,16,20,16.23478261,-66.2173913,3/1/2000,1.5,30,11.5,270,1000,297.8,297.4,20-16
63,16,21,16.23478261,-63.71304348,3/1/2000,3,31,13.5,272,1000,297.8,297.4,21-16
63,16,22,16.23478261,-61.20869565,3/1/2000,6,36.5,16,272,1000,298.3,296.9,22-16
63,16,23,16.23478261,-58.70434783,3/1/2000,8.5,34,17,272,1000,297.4,297.4,23-16
63,16,24,16.23478261,-56.2,3/1/2000,9.5,32,17,270,1000,296.9,297.4,24-16
63,17,1,18.73043478,-113.8,3/1/2000,12,42.5,13.5,278,1000,295.5,297.4,17-Jan
63,17,2,18.73043478,-111.2956522,3/1/2000,12,42.5,13.5,278,1000,295.5,297.4,17-Feb
63,17,3,18.73043478,-108.7913043,3/1/2000,9,32,12.5,276,1000,296.9,298.3,17-Mar
63,17,4,18.73043478,-106.2869565,3/1/2000,9,22,14,274,995,296.5,298.7,17-Apr
63,17,5,18.73043478,-103.7826087,3/1/2000,7.5,17.5,13,272,995,297.4,299.2,17-May
63,17,6,18.73043478,-101.2782609,3/1/2000,8.5,16,12.5,274,960,300.5,299.2,17-Jun
63,17,7,18.73043478,-98.77391304,3/1/2000,7.5,13.5,16,272,940,299.2,296.5,17-Jul
63,17,8,18.73043478,-96.26956522,3/1/2000,6.5,15.5,15.5,270,985,298.3,301,17-Aug
63,17,9,18.73043478,-93.76521739,3/1/2000,5,16.5,7.5,274,1000,298.3,301.4,17-Sep
63,17,10,18.73043478,-91.26086957,3/1/2000,5.5,13.5,9,272,1000,299.2,301.9,17-Oct
63,17,11,18.73043478,-88.75652174,3/1/2000,4.5,14.5,9.5,272,1000,297.4,301.9,17-Nov
63,17,12,18.73043478,-86.25217391,3/1/2000,3.5,14.5,7.5,274,1000,298.7,299.2,17-Dec
63,17,13,18.73043478,-83.74782609,3/1/2000,2,17.5,6,274,1000,298.7,298.7,13-17
63,17,14,18.73043478,-81.24347826,3/1/2000,1,20.5,6.5,274,1000,298.3,298.3,14-17
63,17,15,18.73043478,-78.73913043,3/1/2000,0.5,22,8,274,1000,297.8,298.3,15-17
63,17,16,18.73043478,-76.23478261,3/1/2000,1,22,7.5,276,1000,298.3,297.8,16-17
63,17,17,18.73043478,-73.73043478,3/1/2000,1,22.5,8.5,276,990,297.8,298.7,17-17
63,17,18,18.73043478,-71.22608696,3/1/2000,1.5,26,12.5,274,985,296.5,297.4,18-17
63,17,19,18.73043478,-68.72173913,3/1/2000,1,28.5,8,276,1000,297.4,296.9,19-17
63,17,20,18.73043478,-66.2173913,3/1/2000,1,28.5,8,276,1000,297.4,296.9,20-17
63,17,21,18.73043478,-63.71304348,3/1/2000,1.5,33,8.5,278,1000,297.4,296.9,21-17
63,17,22,18.73043478,-61.20869565,3/1/2000,2,34.5,9,278,1000,297.4,296.5,22-17
63,17,23,18.73043478,-58.70434783,3/1/2000,3.5,34,12,278,1000,296.9,296.5,23-17
63,17,24,18.73043478,-56.2,3/1/2000,5,31,14.5,278,1000,296.9,296,24-17
63,18,1,21.22608696,-113.8,3/1/2000,13.5,45.5,11.5,282,1000,292.2,294.6,18-Jan
63,18,2,21.22608696,-111.2956522,3/1/2000,11,34.5,12,280,1000,294.1,295.5,18-Feb
63,18,3,21.22608696,-108.7913043,3/1/2000,8.5,29.5,12.5,278,1000,295,296.9,18-Mar
63,18,4,21.22608696,-106.2869565,3/1/2000,8,21,12,278,1000,296,297.4,18-Apr
63,18,5,21.22608696,-103.7826087,3/1/2000,11.5,10.5,14,272,975,301.4,296.9,18-May
63,18,6,21.22608696,-101.2782609,3/1/2000,10,10,14,272,810,295,287.3,18-Jun
63,18,7,21.22608696,-98.77391304,3/1/2000,9,22,19,272,995,297.8,300.1,18-Jul
63,18,8,21.22608696,-96.26956522,3/1/2000,7,24.5,11,276,1000,297.4,300.1,18-Aug
63,18,9,21.22608696,-93.76521739,3/1/2000,4,19,9,276,1000,297.8,300.1,18-Sep
63,18,10,21.22608696,-91.26086957,3/1/2000,3,16,9,274,1000,297.8,301,18-Oct
63,18,11,21.22608696,-88.75652174,3/1/2000,3,16,9,274,1000,297.8,301,18-Nov
63,18,12,21.22608696,-86.25217391,3/1/2000,3,15.5,7.5,272,1000,297.8,299.6,18-Dec
63,18,13,21.22608696,-83.74782609,3/1/2000,1.5,15.5,6,274,1000,298.3,297.8,13-18
63,18,14,21.22608696,-81.24347826,3/1/2000,1,16,4,274,1000,298.3,297.8,14-18
63,18,15,21.22608696,-78.73913043,3/1/2000,0.5,18,5,276,1000,297.8,298.7,15-18
63,18,16,21.22608696,-76.23478261,3/1/2000,0,22.5,4.5,276,1000,298.3,298.3,16-18
63,18,17,21.22608696,-73.73043478,3/1/2000,0,20.5,2,280,1000,297.4,296.9,17-18
63,18,18,21.22608696,-71.22608696,3/1/2000,0,23,2.5,280,1000,296.9,296.5,18-18
63,18,19,21.22608696,-68.72173913,3/1/2000,0.5,26.5,3.5,280,1000,297.4,296.5,19-18
